label0,label1
147.81,112.43
177.46,77.996
160.67,120.5
166.31,127.51
152.11,60.352
129.22,65.814
145.8,133.57
180.23,67.713
125.48,84.389
121.83,114.9
162.72,86.133
178.27,103.65
122.4,132.33
162.31,129.72
165.24,110.34
168.8,127.79
172.2,90.148
179.05,107.72
155.67,100.28
164.94,122.97
97.338,71.4
152.36,79.23
119.51,69.532
156.91,131.26
124.82,99.959
171.01,97.132
140.02,66.719
173.64,80.717
190.54,110.69
168.71,44.905
163.98,80.621
141.86,123.13
174.09,81.536
151.16,138.63
145.11,72.925
172.42,99.59
126.08,79.542
149.61,125.16
161.2,108.33
158.04,102.89
145.4,78.969
161.67,104.73
177.3,109.74
168.96,98.242
166.85,68.152
141.34,69.858
146.98,110.25
153.95,107.22
181.49,117.52
169.52,117.32
162.64,88.561
180.29,89.075
132.96,59.454
154.15,102.76
159.33,85.617
173.14,103.49
146.58,118.22
192.18,110.54
125.68,71.636
161.77,105.87
153.05,125.37
130.95,99.648
183.84,128.74
148.49,72.724
136.73,88.048
149.09,75.972
178.85,127.09
122.64,70.491
141.4,128.74
178.22,100.71
139.76,57.414
138.71,65.73
154.4,107.13
158.87,92.387
152.48,130.04
182.35,76.291
117.19,108.32
182.13,97.639
169.11,96.157
148.23,111.18
122.19,72.409
121.32,71.728
141.93,112.31
173.6,130.02
170.03,111.35
133.03,73.212
144.34,107.9
140.89,106.81
159.2,79.162
116.62,108.78
196.99,113.01
171.92,105.65
154.95,67.57
124.94,87.009
126.31,66.223
120.71,90.048
148.69,108.91
131.3,96.862
112.66,112.96
167.64,105.76
136.71,99.028
170.48,99.608
133.71,129.26
152.91,100.98
138.89,136.17
145.98,92.895
151.46,86.937
143.8,100.78
105.07,67.829
177.8,98.399
148.9,131.37
133.5,104.57
121,54.908
165.9,94.866
130.23,110.87
147.03,123.61
164.38,82.012
126.76,102.16
209.62,111.76
151.62,122.8
183.32,76.471
170.31,101.11
133.62,130.18
93.607,93.379
132.22,56.261
140.66,64.284
165.87,119.14
126.84,89.85
94.749,86.523
153.27,87.754
127.19,106.78
188.56,90.395
147.49,126.28
152.78,93.054
160.57,54.832
128.25,71.56
128.57,110.16
159.06,98.869
147.77,115.53
161.1,110.63
150.25,113.92
143.72,126.87
147.64,85.519
159.05,84.681
105.73,61.562
144.58,76.037
92.956,79.949
171.44,108.45
140.36,87.365
158.31,93.952
173.44,110.41
145.29,103.51
129.85,118.83
143.97,107.82
150.7,99.371
149.01,128.27
144.4,108.94
173.71,98.391
157.73,93.774
145.9,111.84
148.01,115.34
162.89,114.13
145.4,105.67
135.94,131.25
164.28,98.493
147.02,97.1
131.65,72.73
144.89,91.403
171.18,109.65
123.17,95.778
163.88,86.189
192.38,65.74
137.95,122.05
132.24,95.119
112.36,87.36
181.88,133.93
139.02,110.83
135.35,70.373
134.78,97.129
139.32,101.06
173.95,74.709
168.93,129.22
134.48,118.61
172.32,97.766
171.31,103.09
169.72,101.66
168.29,105.43
96.16,73
154.31,126.69
166.59,104.46
157.67,103.41
171.95,123.24
111.54,112.71
191.11,97.154
160.29,103.78
147.75,116.68
132.13,123.3
176.47,83.527
153.88,76.621
160.78,90.765
164.6,97.871
130.36,95.936
200.77,120.39
143.83,128.95
144.45,81.681
159.88,52.203
146.19,99.859
169.96,75.846
190.41,82.833
192.88,132.49
128.39,82.198
123.58,75.863
175.52,126.74
141.84,108.27
117.2,99.815
143.16,109.37
137.21,109.44
128.86,106.94
154.74,107.66
135.84,52.146
173.19,76.671
142.59,122.36
183.21,48.751
154.06,119.29
158.84,85.194
86.916,88.613
152.96,74.284
174.49,105.08
146.09,113.42
125.13,95.807
152.86,108.6
145.42,105.14
151.29,101.37
179.51,132.31
163.39,109.92
129.75,109.95
171.34,112.67
151.03,105.49
146.12,81.796
159.17,96.803
126.8,89.898
128.58,83.942
144.47,80.575
122.39,127.24
160.98,116.7
193.68,126
125.82,123.61
134.91,105.09
145.64,132.95
149.62,99.873
143.74,79.657
173.28,75.6
154.69,93.557
189.64,119.31
127.52,105.54
161.2,103.39
175.07,99.234
162.12,105.82
138.76,116.24
168.26,100.56
134.62,111.46
176.88,90.468
93.004,67.434
164.66,94.322
142.54,104.7
135.86,83.504
117.38,61.551
125.05,110.14
173.72,95.5
178.02,115.8
130.39,95.911
103.31,62.728
140.47,135.53
139.19,124.48
107.9,87.689
161.35,126.83
183.48,110.93
122.96,78.967
161.33,131.69
142.66,85.1
134.37,88.179
139.66,118.97
164.02,111.83
191.56,93.619
149.7,125.89
126.15,134.03
120.9,64.079
150.83,57.45
174.09,126.11
143.05,86.037
169.5,99.707
142.02,109.32
175.54,110.57
192.44,100.38
180.01,78.141
159.04,105.34
133.32,131.51
158.41,100.43
110.68,75.446
155.05,104.9
135.41,61.048
138.1,97.275
149.19,83.567
128.61,107.87
166.01,130.06
144.23,96.885
158.74,79.716
120.87,101.42
129.16,83.185
183.61,114.3
155.91,102.81
140.32,101.72
110.5,128.09
159.54,93.773
126.57,105.46
176.34,104.22
174.14,116.04
187.34,114.06
153.07,97.742
108.46,112.63
150.28,133.51
155.43,127.46
127.45,111.36
154.62,96.006
152.99,74.392
162.72,112.58
111.22,104.34
144.17,112.93
134.8,83.547
132.16,95.921
149.91,80.289
132.2,100.26
176.03,102.04
147.91,74.007
185.66,76.475
162.26,109.04
146.5,57.733
182.81,124.57
179.7,123.56
186.91,74.98
142.57,67.261
166.33,106.4
125.57,69.26
159.13,117.28
128.67,92.16
150.31,108.33
174.85,97.611
172.49,101.31
168.2,97.551
169.35,65.934
161.91,101.6
193.68,118.94
138.18,109.99
157.09,110.02
155.14,110.99
148.89,89.264
111,96.79
185.51,130.66
129.77,116.84
157.22,126.45
133.11,100.19
193.27,106.06
163.09,117.61
164.98,76.485
143.64,76.285
136.71,80.389
140.9,106.27
142.86,108.12
152.8,87.872
140.99,87.131
147.09,105.4
153.37,106.75
171.87,95.901
155.97,82.955
133.93,65.164
159.83,102.09
151.75,101.09
113.48,67.049
154.01,79.114
118.98,94.458
96.477,79.672
172.49,104.5
129.29,106.11
177.82,111.22
188.82,118.29
156.49,111.31
140.79,67.271
138.13,94.46
139.08,92.29
98.428,99.492
177.4,102.41
149.92,105.93
146.99,109.27
147.05,100.85
120.4,105.16
203.39,114.01
154.65,97.823
125.23,85.791
175.36,111.92
169.28,96.323
156.64,113.71
139.19,91.883
173.71,98.584
165.98,92.721
116.63,72.312
157.94,109.16
148.58,82.772
134.52,109.1
147.06,112.66
122.97,99.501
152.49,68.851
200.43,99.567
167.47,127.33
127.05,110.36
152.36,83.168
95.029,84.102
141.61,113.38
162.27,83.115
125.03,60.78
186.06,81.612
157.35,96.769
156.65,114.06
129.32,96.355
115.66,95.487
163.15,104.12
156.13,113.9
105.56,95.309
170.84,95.589
117.55,91.787
138.65,99.662
153.54,110.07
110.26,65.55
133.52,100.34
160.04,90.5
159.91,109.88
136.09,118.57
196,96.755
170.88,99.684
140.39,109.35
155.87,84.986
141.43,111.59
150.96,51.154
153.38,88.452
153.04,98.209
127.38,93.384
157.77,73.596
157.38,64.157
161.83,122.04
183.11,123.7
149.4,110.17
174.31,115.24
143.26,80.643
164.94,93.506
187.34,115.12
175.58,113.91
162.96,117.3
165.91,106.94
145.28,114.18
152.13,82.45
163.85,102.71
115.56,92.024
146.14,117.96
155.35,109.61
150.36,105.02
138.55,115.9
158.92,111.96
134.27,116.24
174.35,88.15
172.6,77.892
107.96,52.885
134.21,106.39
128.5,111.83
165.56,77.902
146.09,70.615
157.69,103.58
169.66,108.09
147.67,108.74
163.5,118.75
119.21,103.81
115.44,90.625
116.1,95.095
148.28,133.94
156.21,119.56
172.56,117.92
146.1,78.001
119.03,108.75
134.99,119.74
136.67,85.486
170.27,98.423
139.1,106.18
154.55,100.78
138.62,118.36
148.68,78.546
154.46,82.2
185.74,106.67
161.17,120.17
126.65,71.188
153.43,115.21
145.77,105.76
146.25,127.48
148.29,70.946
181.7,94.056
149.49,131.16
169.91,111.38
130.26,103.54
175.95,101.85
156.52,103.68
129.34,90.74
160.02,69.585
153.16,96.149
164.76,72.787
190.81,102.53
174.36,109.81
147.86,114.88
126.52,89.731
183.68,97.121
153.11,124.28
164.34,78.759
149.51,105.37
132.99,80.478
116.45,78.322
136.13,65.827
145.09,104.5
133.05,73.855
179.23,125.6
112.18,107.41
116.85,81.703
161.62,100.74
118.93,114.45
140.68,97.258
126.3,91.122
209.42,120.22
91.253,73.02
110.31,99.464
148.62,100.18
168.04,88.524
163.63,92.469
182.83,114.98
180.23,128.52
159.96,96.049
135,83.706
145.35,76.948
120.45,82.725
111.91,98.869
165.42,104.66
147.13,73.81
136.28,114.04
112,97.682
151.9,108.28
179.81,82.932
152.62,104.53
154.16,113.33
78.85,59.296
154.96,88.599
158.84,118.79
176.61,84.704
184.48,108
151.92,125.8
108.13,82.117
150.98,99.534
138.78,128.11
156.14,82.018
148.51,119.91
135.78,86.242
129.04,75.44
108,80.775
168.21,85.521
138.05,110.82
146.24,96.964
144.31,115.04
161.09,84.164
176.36,124.98
131.7,114.43
174.18,103.1
132.15,106.39
88.296,74.049
172.48,88.356
176.24,122.23
155.83,122.07
184.93,129.44
163.38,50.229
144.12,109.14
179.83,99.595
160.39,89.803
163.13,83.704
160.12,89.135
187.89,114.48
189.87,93.913
131.36,94.069
147.43,86.939
150.82,108.2
169.3,113.11
118.18,113.85
171.02,100.28
117.49,114.94
174.46,73.717
128.77,94.846
141.68,66.825
152.97,79.65
136.13,98.207
162.17,99.921
101.34,64.852
134.05,86.487
174.91,104.14
150.96,82.685
121.53,126.65
150.81,130.62
160.51,98.926
147.97,95.495
143.63,103.78
158.13,63.252
183.48,73.594
163.08,94.423
179.73,82.632
162.03,84.406
152.56,80.512
128.47,112.26
102.66,123.64
113.74,104.23
161.8,83.343
166.12,99.946
148.01,70.224
166.23,127.88
95.867,100.3
124.93,93.652
169.46,111.24
165.73,109.01
154.13,79.204
170.23,122.8
174.57,126.76
148.26,101.83
144.65,66.334
168.56,125.3
113.66,59.887
180.79,106.47
137.43,118.18
151.9,90.479
132.78,65.46
159.09,116.82
133.29,74.432
138.02,115.46
148.89,104.03
155.74,105.93
137.18,117.99
165.11,94.598
170.76,98.519
151.14,96.414
131.75,103.1
128.5,81.875
164.84,102.36
163.89,90.306
148.52,120.08
129.7,95.751
155.11,123.37
142.18,93.795
156.41,52.358
153.29,90.696
197.94,110.41
158.97,101.52
125.55,131.66
176.5,74.356
209,121.56
173.1,121.39
172.6,97.118
103.02,70.547
222.34,112.46
128.07,82.13
156.07,59.098
149.04,121.12
149.27,122.2
140.33,73.873
130.52,110.98
144.69,85.257
148.05,99.338
147.37,104.01
140.22,97.02
115.54,59.369
170.88,98.506
120.61,65.583
118.91,90.506
137.22,80.514
142.92,100.99
156.34,99.087
118.52,106.21
169.89,108.75
135.48,109.33
148.86,106.73
168.85,91.136
151.51,80.719
166.07,88.825
168.06,109.72
152.16,113.99
114.11,114.34
173.78,104.35
179.66,102.05
181.73,90.716
162.88,76.157
132.48,107.65
156.38,96.14
150.81,107.99
136.65,92.86
135.57,78.681
110.09,61.881
176.91,70.838
175.97,111.28
165.03,105.21
171.51,99.225
144.48,97.962
131.53,105.81
187.82,101.38
139.69,113.74
153.27,102.25
166.08,118.06
169.88,133.48
153.23,94.858
109.7,98.081
153.73,122.54
122.69,64.21
166.95,99.41
126.18,100.76
121.98,98.089
153.31,105.8
184.81,129.72
142.07,108.79
162.47,74.955
108.27,129.48
123.53,70.483
199.23,80.725
177.56,108.2
179.76,106.78
118.68,79.44
135.48,71.027
161.95,100.01
172.02,102.12
166.09,98.564
149.2,94.153
157.87,101.34
160.1,105.81
174.61,101.4
182.88,131.17
148.77,129.28
162.85,114.57
166.6,126.89
167.83,81.907
101.96,107.4
159.98,101.48
126.38,68.707
157.72,105.49
142.3,110.22
185.91,105.55
157.14,121.95
174.59,85.148
148.5,121.25
150.79,90.363
158.4,97.406
182.4,110.34
190.78,93.396
152.4,100.81
132.52,82.551
152.57,61.052
158.1,102.72
185.89,127.84
148.47,88.895
149.14,95.862
122.26,120.37
125.09,82.584
154.55,121.99
133.58,106.83
184.5,103.83
161.07,67.296
151.79,101.9
137.04,99.071
127.54,63.727
154.49,95.182
138,97.094
134.14,101.58
134.31,57.767
150.12,99.148
139.06,86.227
174.76,85.13
160.45,105.37
204.48,80.669
123.12,110.96
146.08,128.1
114.46,108.7
176.95,114.14
140.97,99.004
180.2,126.41
163.84,122.42
171.12,113.43
148.93,127.85
144.27,92.454
180.48,103.12
138.14,105
159.81,110.71
123.88,97.981
124.82,65.575
156.31,117.61
139.09,130.72
152.53,110.93
168.03,87.307
163.93,119.28
117.3,95.806
116.85,116.01
160.23,129.93
87.514,92.535
140.12,89.849
154.6,74.966
150.91,130.83
139.81,117.58
181.43,119.05
192.5,107.76
148.08,108.46
151.78,117.07
134.68,90.438
157.55,85.098
117.86,74.379
187.29,98.686
112.51,61.757
140.13,73.717
105.23,72.702
170.57,104.29
172.46,138.75
142.61,124.91
158.9,122.52
170.45,127.17
208.35,92.663
134.11,81.545
162.56,111.83
164.08,128.24
166.95,112.27
168.23,77.942
168.27,130.17
131.24,73.875
147.46,111.92
142.68,98.229
132.49,90.467
153.96,90.968
152.11,134.93
178.1,84.012
141.98,68.994
148.5,94.458
134.53,95.125
134.9,105.28
144.31,126.81
165.51,79.649
152.02,112.45
156.27,64.832
166.33,109.76
184.04,106.94
171.28,111.76
159.52,125.59
132.54,78.596
169.9,91.261
136.23,72.756
162.9,74.394
177.7,103.29
153.72,109.68
137.18,98.624
177.24,98.712
160.34,92.861
109.41,95.189
148.75,67.339
106.92,111.31
163.9,83.245
122.76,102.53
137.6,133.62
146.74,105.19
169.07,111.46
177.59,121.95
141.97,116.26
120.01,68.575
81.344,65.911
104.85,64.606
141.26,88.4
169.28,80.281
137.91,90.569
155.38,86.363
142.67,113.64
159.39,109.77
166.55,119.69
164.03,86.008
113.99,98.596
144.81,79.006
218.37,138.27
120.69,97.242
112.85,98.592
140.76,105.54
134.02,98.514
189.31,102.04
127.93,131.14
168.58,110.96
132.07,115.53
158.92,97.818
128.45,73.135
167.6,111.29
157.96,89.504
98.351,116.4
130.21,73.88
184.19,122.96
157.57,101
166.29,77.388
159.66,85.981
180.63,75.41
177.29,102.4
202.78,89.201
146.27,120.01
180.83,80.724
142.12,111.86
168.64,119.38
150.79,104.42
133.68,66.037
134.32,61.066
140.26,92.511
127.63,103.78
156.1,98.445
192.09,99.47
188.3,91.551
132.35,110.49
189.41,124.78
163.02,98.093
149.13,103.64
168.67,90.881
113.74,68.396
155.92,95.666
165.52,104.5
176.61,62.227
183.26,98.95
198.22,125.18
204.12,94.935
153.75,114.16
158.94,100.31
174.39,85.49
155.57,128.02
162.04,67.637
165.17,90.142
141.8,103.18
152.36,97.37
186.67,124.07
176.88,78.291
193.23,72.277
116.75,66.721
152.52,72.964
153.05,104.68
125.28,94.755
148.84,111.42
169.56,104.65
129.58,50.729
196.94,97.49
141.93,86.11
108.99,107.41
182.53,108.68
201.36,99.873
126.31,93.826
157.3,102.03
167.36,113.8
185.03,91.556
144.59,108.27
126.86,81.299
154.86,81.042
147.99,94.064
152.21,57.644
158.22,132.33
171.11,100.9
159.99,94.785
145.41,96.569
135.4,109.3
136.96,113.24
197.81,101.81
163.99,106.23
125.76,84.406
147.1,96.232
196.88,72.042
148.23,74.677
129.43,73.189
151.19,123.83
146.34,67.608
152.75,100.69
135.38,104.02
150.38,89.328
129.43,123.82
111.34,107.94
160.06,108.21
109.97,91.711
111.2,101.36
154.48,100.93
127.08,117.47
151.07,89.361
161.04,106.05
143.66,102.46
164.49,103.62
180.19,73.326
166.74,78.914
148.38,100.8
172.39,109.29
163.2,98.368
155.84,93.839
132.05,96.566
132.97,105.24
132.77,67.073
160.38,91.421
168.03,125.3
154.53,74.51
107.59,68.347
169.1,135.39
148.06,114.88
182.35,103.68
146.26,96.697
148.92,86.011
99.643,118.71
180.82,60.992
136.89,71.703
160.34,79.896
130.29,78.944
150.2,78.157
163.24,92.624
140.76,121.08
154.09,124.72
168.14,69.613
154.46,82.77
116.43,97.986
143.19,101.18
168.5,111.34
146.28,127.71
175.13,99.653
154.39,121.01
197.18,101.85
161.61,107.84
147.05,112.03
140.87,110.87
121.03,94.982
133.87,89.425
172.66,116.41
146.22,72.454
145.7,92.138
130.04,70.43
146.58,105.89
122.53,100.65
147.7,99.872
204.6,103.14
141.17,112.08
115.19,89.312
143.74,82.959
164.52,96.773
165.59,103.93
145.24,97.979
178.9,105.56
120.37,93.619
134.56,109.79
150.68,96.943
125.69,91.08
147.75,112.43
155.9,113.71
127.51,106.66
201.56,109.97
170.49,105.98
158.72,95.056
128.4,103.81
125,119.02
155.19,93.733
99.719,97.731
181.99,117.27
157.87,69.265
146.5,82.119
155.49,83.818
173.28,103.56
128.16,103.19
125.24,101.39
129.24,89.517
141.03,106.46
168.39,124.53
146.2,75.892
158.9,113.12
166.96,52.536
131.17,100.72
160.65,105.82
148.13,91.667
158.36,105.56
146.39,65.19
147.96,122.35
126.19,85.21
164.51,88.832
135.99,111.35
163.31,90.7
138.26,108.45
133.69,97.586
157.52,117.9
161.24,102.18
127.05,135.39
166.74,95.257
153.51,99.856
158.42,98.357
194.05,120.61
166.4,100.59
116.16,73.661
182.39,112.96
142.52,102.51
168.02,112.15
168.17,76.927
123.45,82.181
115.1,99.413
107.24,68.439
147.31,109.84
133.9,93.004
96.348,89.071
133.7,97.571
176.77,128.22
176.79,107.47
140.99,104.66
160.37,115.05
108.55,108.06
141.53,88.087
192.84,66.286
175.43,117.78
157.67,108.06
146.61,97.162
113.44,66.771
141.64,83.91
100.98,71.186
132.71,113.74
149.63,67.037
179.58,69.077
139.25,98.684
146.97,108.88
199.16,93.49
136.4,97.213
173.78,101.62
181.04,130.53
151.56,91.414
172.6,101.04
152.52,87.743
139.88,80.539
142.83,83.943
176.18,129.43
132.22,106.98
178.08,87.102
151.67,105.67
181.6,120.74
146.21,93.58
171.28,94.666
144.91,79.23
172.01,98.74
172.04,68.745
140.96,120.38
146.44,101.68
138.27,113.92
168.57,53.041
182.23,101.86
172.38,98.657
148.69,116.5
197.5,105.38
150.25,110.84
145.58,59.651
168.74,100.38
167.76,99.007
167.38,102.45
173.39,103.97
143.75,111.31
163.71,105.45
128.53,112.03
190.11,103.13
160.68,88.051
179.52,108.4
140.05,112.02
163.94,103.16
139.97,106.03
186.79,100.01
188.47,93.344
134.09,59.598
152.12,79.066
143.97,106.96
162.38,95.522
157.51,100.68
130.51,91.83
170.32,129.7
122.72,92.873
171.7,132.32
175.55,73.116
139.84,84.81
166.25,112.84
153.96,124.12
151.61,110.9
173.02,103.24
153.3,89.258
162.51,101.07
155.78,96.424
126.46,108.44
161.28,95.7
177.29,87.532
138.85,80.019
147.66,80.499
130.77,128.5
139.65,65.042
109.43,73.918
131.43,118.62
168.93,83.801
147.24,92.337
163.84,90.342
195.52,111.29
172.94,87.221
127.26,74.031
167.06,99.072
134.9,112.08
175.21,101.89
174.32,93.109
103.67,99.097
139.01,113
147.94,79.439
180.86,105.44
122.27,98.299
137.48,81.931
172.11,95.273
161.06,101.88
164.35,95.527
142.02,86.823
156.22,130.94
103.13,128.21
180.31,101.49
131.35,57.002
140.73,76.867
115.52,84.087
121.7,89.751
152.98,67.936
184.28,97.368
139.64,56.543
139.09,111.6
152.96,122.97
147.09,86.123
176.32,101.18
146.81,63.223
177.43,94.359
141.92,107.05
165.69,85.619
153.58,69.82
137.97,92.455
