label0,label1
176.07,117.33
129.02,75.355
115.27,91.02
156.8,106.64
143.18,89.506
125.92,70.008
156.04,72.918
166.46,80.305
139.3,80.189
202.45,103.49
187.26,127.01
158.63,114
165.71,87.235
139.56,94.737
158,122.74
171.2,69.972
153.34,87.102
129.53,87.344
117.73,122.77
131.76,106.95
109,76.829
141.75,105.15
147.75,123.73
148.93,114.58
131.34,107.24
144.48,60.126
112,99.566
142.91,126.27
183.3,96.256
156.41,98.796
136.13,68.602
167.22,97.457
128.28,108.08
143.6,90.154
143.63,118.59
181.37,112.08
179.43,120.56
143.6,116.31
174.64,103.65
196.3,120.84
140.85,75.97
141.69,88.221
164.92,112.31
172.45,120.96
167.55,95.402
110.16,77.399
144.38,85.644
175.45,114.55
172.4,88.324
158.65,71.926
141.1,101.73
120.9,114.21
141.61,113.38
148.43,80.085
144.79,116.48
169.99,114.75
166.89,108.29
161.64,99.268
151.37,84.689
172.68,94.935
152.76,111.22
107.42,61.384
134.81,52.876
158.64,113.44
145.63,117.05
103.89,99.993
121.14,100.35
130.43,72.049
165.93,99.164
169.47,98.84
133.47,116.11
162.66,106.46
149.44,110.72
151.35,95.924
120.75,73.169
134.84,118.61
163.94,82.837
161.43,65.954
162.08,111.61
159.09,116.87
151.89,88.859
160.09,94.449
146.04,96.423
140.41,124.08
140.25,80.978
171.34,87.67
119.19,82.284
130.51,107.28
160.26,102.64
196.09,117.49
175.54,119.03
153.97,121.31
136.49,133.66
136.56,103.87
153.52,121.48
178.43,128.02
170.77,77.725
140.48,111.41
129.58,99.311
170.82,120.52
135.44,76.733
150.35,131.02
174.22,73.07
151.82,85.582
155.29,98.679
174.61,109.62
147,102.26
154.97,103.95
189.26,90.881
140.95,76.147
133.51,101.47
131.1,106.7
144.13,115.91
177.72,122.39
151.16,111.45
170.14,117.54
139.64,90.471
149.6,87.055
157.59,88.985
180.1,98.229
133.67,92.508
165.22,116.58
128.83,94.768
192.77,98.616
151.68,94.85
177.16,122.15
112.73,92.262
124.22,76.378
145.69,92.133
133.95,117.18
173.46,72.104
181.76,130.32
116.79,89.753
116.51,110.69
124.88,105.49
190.26,85.513
142.35,94.822
119.9,113.22
158.06,103.56
139.08,111.4
147.42,116.69
162.62,126.22
167.1,111.59
177.79,103.1
154.08,127.93
143.74,91.753
139.69,119.79
141.35,113.46
198.39,104.3
156.71,73.056
154.56,86.131
143.28,87.723
138.12,108.13
182.77,63.24
167.55,101.22
165.08,124.95
138.23,111.34
180.07,99.569
153.38,76.187
157.73,91.465
194.09,99.038
112.71,120
135.51,61.461
141.39,80.192
132.4,102.34
135.11,82.298
136.06,108.13
194.43,99.208
172.28,109.95
144.55,101.63
162.68,98.233
158.21,116.34
112.7,67.335
103.82,89.247
153.87,86.084
162.55,77.949
128.96,107.86
127.85,107.98
125.65,100.28
93.519,107.96
169.4,99.473
166.24,103.23
116.87,62.714
199.81,121.75
185.46,101.3
134.79,111.19
173.99,105.51
168.38,109.59
133.18,72.332
150.79,113.95
127.13,69.885
142.61,102.36
149.09,75.972
151.32,94.253
187.47,118.38
125.73,128.32
137.16,94.352
146.98,113.95
104.5,93.349
152.8,87.872
186.98,114.91
194.31,121.91
136.3,65.902
140.86,126.49
142.77,107.01
153.75,81.71
119.23,78.35
117.87,98.627
148.91,70.725
195.55,124.34
163.78,68.688
141.46,125.96
142.57,85.09
136.44,88.077
167.81,80.125
162.77,106.6
173.4,110.91
149.36,69.576
149.47,71.132
179.75,108.15
134.16,128.49
151.45,100.97
191.34,102.43
171.14,126.61
133.74,60.744
167.88,98.405
139.56,94.517
170.5,96.223
167.13,131.8
157.54,113.21
137.57,61.229
163.5,104.77
159.74,98.685
170.09,97.391
167.32,76.899
148.66,67.487
150.47,68.561
158.47,109.26
99.119,74.561
127.81,58.947
124.07,74.153
138.44,110.38
117.01,107.62
143.41,100.62
167.55,90.416
165.56,104.17
148.07,134.32
165.52,111.25
180.77,103.19
129.37,114.18
159.81,105.2
162.85,106.12
176.64,92.258
170.99,117.56
194.03,93.115
187.2,112.88
196.93,127.09
175.99,109.01
153.44,96.88
177.82,111.22
134.37,105.72
166.29,115.92
142.01,106.49
128.18,108.14
120.12,96.657
183.48,110.93
138.91,108.83
168.3,73.904
164.57,98.241
179.6,131.04
174.35,103.95
159.84,99.56
135.91,82.942
180.41,91.529
142.48,93.591
167.66,102
185.94,96.901
147.85,113.87
130.47,81.984
151.82,108.36
163.5,118.19
155.84,99.205
108.27,68.004
144.12,132
113.12,86.211
103.38,105.67
132.22,106.98
169.72,109.8
171.04,136.44
166.42,98.852
136.08,87.188
157.23,83.918
125.25,99.22
152.17,102.41
202.7,100.92
168.81,86.687
163.85,86.241
140.31,75.941
123.61,98.236
110.09,89.668
147.54,80.695
174.85,132.39
153.32,96.696
136.76,128.01
170.73,105.32
161.59,122.03
139.84,103.88
159.73,93.817
157.13,120.82
130.85,92.757
156.47,118.3
168.34,111.28
160.3,103.39
147.99,78.626
144.18,103.32
173.04,82.02
159.94,76.009
163.79,131.67
163.63,105.04
114.15,87.93
161.65,114.12
141.17,112.08
159.87,82.185
119.72,90.261
184.52,78.788
160.11,106.2
178.74,99.599
132.29,107.73
200.92,134.05
127.9,111.01
140.83,137.63
144.24,112.04
177.66,52.644
115.74,71.128
158.12,101.43
141.11,127
138.51,120.76
166.35,84.459
138.12,84.714
174.84,93.554
160.99,81.824
172.71,104.13
151.27,114.22
139.22,106.44
162.92,105.63
155.6,96.759
155.25,69.049
146.86,106.99
146.12,111.13
135.43,96.944
141.31,103.55
157.51,75.34
139.93,65.784
185.17,85.446
169.15,104.47
182.43,91.077
121.83,121.82
165.53,107.36
166.24,94.89
173.01,87.88
179.36,92.119
167.48,109.51
155.81,104.68
186.09,114.34
145.83,93.375
137.24,88.665
175.03,126.91
169.35,65.934
125.12,95.976
172.84,106.5
144.6,101.78
103.88,71.32
144.58,76.556
183.42,104.83
197.27,135.18
116.03,63.168
118.47,68.033
132.72,89.352
202.59,101.56
175.98,75.036
150.51,118.52
160.26,103.68
167.93,126.69
150.69,110.71
163.35,103.83
120.92,56.768
168.58,97.013
164.12,120.21
173.44,69.674
123.04,92.977
119.7,112.03
155.79,75.548
137.3,88.818
107.36,82.079
169.15,110.06
209.2,95.026
179.55,100.87
118.75,82.027
105.37,98.272
171.15,107.57
91.589,98.173
147.62,123.07
129.46,110.42
134.06,73.606
160.59,74.749
91.524,83.322
148.61,104.45
120.61,100.79
180.04,84.014
156.93,106.28
160.28,77.108
200.88,83.924
171.25,106.44
164.25,109.96
116.87,109.81
180.1,101.85
121.18,94.933
170.81,96.711
139.02,109.7
176.48,94.936
159.39,87.611
160.38,91.421
141.23,95.924
120.63,117.55
157.18,105.3
169.05,100.36
180.55,113.65
160.67,108.71
139.69,104.31
112.4,96.093
167.39,78.104
185.09,127.02
136.15,89.573
174.57,98.8
159.97,76.172
158.92,95.377
160.39,104.82
158.08,74.062
103.93,126.01
159.7,108.2
111.93,78.188
160.67,117.39
151.04,111.95
109.07,76.037
134.04,102.55
153.72,108.4
135.89,106.81
136.86,108.21
154.26,56.929
155.67,104.46
135.77,97.303
146.8,75.387
175.17,127.63
160.79,103.2
111.28,118.18
122.99,103.26
158.37,125.26
215.77,119.41
151.2,72.605
138.31,135.6
101.58,104.41
179.49,126.71
190.26,103.21
147.97,74.866
141.39,109.8
152.8,91.3
153.08,92.405
144.14,94.13
167.51,67.639
172.6,119.74
105.51,85.123
121.12,94.589
138.04,89.138
131.2,79.503
154.22,111.45
140.38,94.366
132.37,104.37
163.02,104.78
163.53,99.19
122.51,103.85
220.35,122.49
152.13,74.288
119.64,94.214
163.77,95.773
160.16,104.4
195.58,50.706
146.23,83.48
122.3,106.55
146.16,91.595
175.21,102.94
174.81,100.6
133.24,105.43
129.76,116.96
141.4,131.16
175.77,120.84
111.22,104.34
148.27,76.628
154.19,102.73
188.31,89.568
124.55,125.26
153.24,125.35
176.7,121.05
155.14,114
121.59,114.92
139.47,111.28
165.37,105.84
179.19,104.95
159.05,113.44
164.89,82.979
161.19,98.135
145.82,105.91
173.39,100.34
159.77,89.27
187.15,98.693
147.46,67.399
104.85,64.606
136.53,126.23
107.58,83.766
96.074,80.854
122.39,67.376
145.98,101.17
145.26,109.75
171.75,104.55
139.02,110.83
153.76,111.98
142.92,97.324
133.87,96.178
171.34,77.174
165.01,72.249
163.15,104.57
128.33,123.02
167.78,85.214
83.55,106.42
177.67,84.047
108.81,119.39
131.24,93.196
175.41,104.68
148.95,102.77
150.01,128.2
183.48,128.2
173.72,96.419
122.98,90.123
158.9,104.23
196,96.755
164.41,106.69
119.12,80.103
184.51,128.3
137.52,95.822
171.41,78.65
163.81,81.841
116.45,130.5
120.96,111.62
152.75,103.66
171.73,120.98
129.87,118.1
115.07,103.22
147.88,73.103
174.83,77.942
119,99.555
147.1,94.502
173.37,65.818
144.45,81.681
150.68,95.658
167.1,113.98
197.37,124.74
156.39,90.482
148.8,108.35
175.39,112.26
124.1,134.44
173.58,99.527
150.12,104.07
133.18,96.025
127.03,105.31
164.73,118
149.63,115.31
156.86,128.36
136.81,94.293
181.29,129.53
167.84,119.14
157.49,113.82
154.35,104.88
135.66,99.323
135.1,84.476
125.73,57.596
159.96,96.049
104.81,110.61
143.92,102.45
119.14,84.8
200.28,92.76
150.01,93.922
166.38,96.436
145.04,69.205
141.17,107.77
113.31,100.81
185.59,92.423
140.7,71.722
163.23,103.24
135.37,111.68
167.9,106.09
134.89,93.245
152.17,104.14
126.48,95.23
173.7,83.275
162.84,99.168
104.21,91.808
150.1,135.25
117.99,92.38
120.81,86.754
178.07,97.447
159,104.5
164.14,98.215
164.4,68.777
161.5,93.829
96.287,81.802
128.02,98.862
171.12,113.43
123.34,69.026
128.34,118.66
187.81,97.062
181.17,124.18
150.29,103.39
172.39,128.34
155.45,97.319
172.42,101.42
175.7,81.586
150.63,97.293
172.93,94.473
152.52,100.17
141.87,100.22
179.27,77.463
121.68,111.32
176.49,97.207
195.28,105.19
193.27,106.06
157.94,119.49
161.24,70.757
141.76,114.9
170.12,132.79
166.5,96.815
125.41,88.086
107.98,75.32
137.83,114.81
148.58,73.565
157.13,93.188
187.8,92.324
157.27,104.91
132.9,81.51
171.01,78.546
151.05,87.341
178.37,110.62
141.57,106.07
164.38,112.6
139.04,81.086
145.36,117.62
145.87,69.958
185.26,91.221
148.5,78.755
143.57,69.574
127.61,96.484
127.63,99.274
149.31,87.58
190.6,98.376
121.7,84.684
111.81,62.526
144.59,111.22
166.21,104.17
152.46,116.98
162.16,99.981
151.68,97.219
172.52,74.389
157.81,88.304
85.59,87.727
156.72,79.424
127.03,62.725
147.06,86.805
170.08,118.14
112.29,77.335
125.38,116.13
163.21,100.3
140.4,89.173
163.15,105.09
115.09,105.44
177.1,96.96
173.4,98.662
156.32,131.67
138.23,110.45
132.58,58.638
154.38,116.42
172.4,109.94
141.05,123.3
161.81,105.06
160.27,80.892
171.87,131.19
165.02,133.99
140.2,73.84
139.93,102.67
164.11,133.53
158.79,88.643
168.77,89.481
158.95,127.02
172.55,76.778
167.63,108.72
118.94,98.21
141.63,92.156
112.16,96.44
163.61,118.97
167.75,131.89
116.33,95.206
103.88,105.55
134.64,113.07
149.49,101.72
166.12,125.13
131.2,92.941
119.32,111.99
173.84,98.655
97.244,77.315
158.52,101.22
94.95,59.978
193.75,103.56
196.95,96.68
166.98,77.642
179.57,132.41
140.47,135.53
134.58,98.807
138.76,80.623
134.47,70.072
163.6,119.58
114.56,106.1
162.79,113.49
167.24,110.37
133.75,69.178
121.63,113.15
151.06,101.65
120.51,99.398
173.83,114.9
161.71,109.61
136.63,104.96
165.66,102.32
170.97,100.44
155.66,116.74
154.72,74.387
184.88,118.25
154.18,68.111
118.7,83.242
133.23,85.572
139.27,93.378
146.35,88.35
170.19,109.61
160.41,91.88
109.92,84.584
164.09,88.529
164.38,102.18
138.33,76.869
174.9,101.93
118.36,107.06
154.23,92.6
192.42,131.94
136.02,97.705
123.75,104.41
118.8,93.634
188.52,107.57
147.72,78.516
179.07,82.59
165.95,71.527
134.48,69.426
148.61,83.119
147.95,69.133
178.12,95.089
124.6,63.27
134.86,86.064
155.14,112.48
163.07,113.79
140.85,95.774
125.18,103.39
123.65,121.59
139.74,119.49
121.04,101.05
158.81,97.043
125.3,79.059
154.98,97.973
136.75,66.278
127.72,88.693
185.39,92.689
139.45,87.338
162.2,100.37
140.41,111.11
142.96,125.96
114.14,69.476
102.29,87.052
158.86,127.9
130.86,66.909
136.86,106.35
194.5,87.108
159.62,122.89
165.56,81.562
177.36,109.73
178.84,126.63
152.65,64.349
144.31,124.19
171.7,100.92
121.41,89.021
122.91,82.366
166.91,99.639
181.18,106.02
186.3,105.27
133.89,130.08
201.05,126.52
135.42,69.797
146.37,88.787
186.28,96.575
133.99,106.61
119.82,104.87
159.55,81.527
153.74,100.31
144.61,103.38
175.54,127.81
135.96,111.67
171.67,103.32
139.54,114.68
153.26,96.068
173.45,102.4
133.61,115.2
158.55,106.33
163.61,96.67
146.53,107
137.62,90.451
141.03,125.31
173.24,103.98
133.89,100.41
151.78,132.75
136.65,122.7
181.76,105.23
159.98,80.859
181.91,101.55
158.15,80.591
170.69,93.569
165.5,92.1
125.09,88.3
145.52,114.35
126.94,82.816
182.7,97.297
145.58,110.35
175.11,93.617
168.79,106.53
123.15,88.07
166.37,117.4
144.26,105.63
184.58,90.274
141.02,85.139
131.4,116.62
181.93,77.832
139.02,79.096
141.9,102.69
170.71,94.87
190.29,82.767
169.73,69.958
175.86,99.201
173.89,110
89.808,124.94
140.85,95.637
154.79,104.28
180.52,110.52
196.59,100.93
116.23,103.76
123.28,88.8
182.16,89.375
171.92,115.65
137.14,97.49
165.83,115.83
176.88,102.62
149.09,130.91
155.39,130.79
186.54,107.45
116.27,106.98
125.26,109.72
140.94,94.115
147.27,102.9
159.38,117.15
137.24,83.049
150.61,109.36
171.98,96.35
142.67,71.156
196.4,116.48
188.51,132.6
169.43,120.07
160.26,112.66
166.49,123.08
163.05,75.81
173.65,75.435
138.14,90.191
158.67,100.9
188.42,127.48
167.64,100.25
179.23,112.54
146.56,138.3
172.16,105.55
147.74,110.66
165.83,75.718
118.79,75.728
143.06,97.78
128.3,81.313
151.56,91.414
179.83,104.33
120.15,79.135
161.89,106.17
160.5,97.325
165.99,69.877
127.93,115.72
170.15,90.877
195.75,117.27
134.68,121.95
159.42,124.49
183.47,86.678
131.69,86.281
145.27,87.044
161.95,73.061
131.4,109.76
143.08,106.33
186.14,123.11
128.66,104.74
156.32,104.07
105.96,98.537
183.41,115
152.89,115.07
128.79,117.9
167.65,93.242
113.52,70.931
173.99,116.15
159.26,107.17
157.23,94.915
122.7,90.643
185.45,71.995
153.79,130.89
158.95,102.81
144.27,137.23
175.46,85.185
143.48,72.284
142.73,77.487
117.26,93.686
133.45,96.554
159.05,102.76
168.48,106.82
168.63,105.1
169.01,89.655
188.51,118.71
172.2,115.62
154.02,104.31
172.38,77.589
130.01,83.827
146.85,99.512
156.37,118.84
151,126.87
173.22,95.156
132.13,107.11
157.57,100.33
114.36,78.765
147.19,133.8
160.31,92.677
147.32,100.2
119.1,130.66
114.28,126.33
143.56,82.214
119.1,109.16
168.04,102.63
147.14,64.422
167.32,95.753
131.52,91.37
140.37,86.251
141.24,128.89
129.69,67.703
126.21,88.468
151.48,64.279
117.94,123.73
137.29,99.476
183.54,103.13
175.06,108.96
110.85,77.908
198.67,123.7
170.05,90.778
133.6,110.04
150.71,104.64
146.1,110.75
155.7,90.885
161.87,121.6
188,103.05
127.27,89.234
191.45,84.395
122.9,74.891
167.79,114.64
161.18,115.48
168.25,94.816
120.22,130.79
111.36,67.714
116.03,63.02
146.32,124.4
150.91,83.88
141.95,69.643
140.5,67.728
120.04,91.394
114.79,63.961
160.61,66.085
125.25,115.12
131.18,86.213
129.93,103.02
141.75,69.462
164.09,115.92
155.63,95.503
158.97,101.52
149.08,101.91
153.23,94.914
150.83,72.03
124.49,60.76
196.22,101.96
164.6,102.41
179.7,98.383
128.29,126.57
160.72,107.3
160.34,106.37
178.04,99.802
189.13,106.36
141.14,92.481
187.95,113.7
141.01,108.87
143.88,83.646
140.88,111.1
159.9,81.317
142.08,74.397
161.5,88.385
170.6,67.439
125.34,94.048
109.39,125.11
188.9,110.33
182.25,100.33
137.73,129.19
153.83,127.3
119.4,104.02
139.26,98.364
138.71,56.432
151.83,130.12
121.03,80.625
158.95,116.7
148.07,127.27
187.26,126.9
184.61,124.04
134.51,81.553
185.94,73.373
126.91,51.31
131.22,103.35
174.63,78.664
171.3,107.39
149.33,92.936
149.04,87.7
177.7,84.46
145.11,116.22
154.21,128.08
121.02,120.52
163.81,79.16
153.01,126.33
122.46,118.49
163.54,115.84
128.64,105.09
159.75,90.793
138.59,131.99
136.9,72.517
129.7,96.697
185.44,110.14
152.69,94.637
157.62,103.66
182.35,101.31
105.48,105.58
143.26,103.73
127.85,108.09
88.656,93.415
156.13,69.385
121.16,101.3
119.03,124.46
149.69,81.318
176.44,109.8
138.19,84.599
190.5,133.03
148.14,91.649
176.77,128.22
103.11,102.23
144.78,88.352
193.94,106.16
175.94,96.472
169.69,98.241
147.06,104.81
171.51,95.125
83.747,79.133
158.34,102.93
156.61,113.78
135.95,115.64
139.3,103.02
146.45,85.753
141.34,104.49
164.98,92.934
140.43,76.487
151.99,95.445
147.82,104.83
175.53,127.22
178.47,122.1
144.55,106.9
137.58,127.55
181.35,101.41
212.73,101.48
120.37,75.285
160.34,79.976
143.84,115.58
171.63,55.462
145.07,121.45
117.88,88.302
144.2,99.502
136.91,98.84
153.14,105.13
142.48,77.762
132.14,104
175.16,112.86
164.88,108.87
173.12,107.58
147.35,82.919
144.92,101.56
179.84,104.64
155.5,100.8
139.73,82.631
145.2,84.296
181.69,72.314
143.76,107.18
155.78,101.73
159.61,69.128
175.35,110.56
152.83,102.57
162.39,106.38
191.4,112.81
136.84,66.102
145.92,122.61
128.83,71.252
131.86,101.11
146.18,96.563
119.75,69.933
128.5,114.21
164.84,84.934
176.05,111.71
192.97,104.55
143.99,127.17
172.31,129.85
162.15,76.506
158.6,100.65
134.1,95.052
159.21,106.54
197.17,98.972
128.98,101.24
161.75,90.903
139.54,93.621
113.35,63.25
169.87,123.01
159.36,111.54
127.23,76.073
106.02,69.971
169.94,77.534
158.37,96.294
128.61,61.1
151.41,102.66
153.37,106.75
128.94,84.471
126.55,74.817
183.51,105.64
101.35,112.97
142,84.995
180.84,114.16
152.34,88.688
144.91,65.281
160.08,110.17
117.54,91.395
126.37,122.19
158.71,134.82
177.16,113.81
145.47,97.499
146.92,115.35
158.32,103.07
